HomeTeam,AwayTeam,Home_curr_pos,Away_curr_pos,Home_W/MP,Away_W/MP,Home_D/MP,Away_D/MP,Home_L/MP,Away_L/MP,HSoT/90,ASoT/90,HAS,AAS,HDS,ADS,past_h2h,home_past_form1,home_past_form2,home_past_form3,away_past_form1,away_past_form2,away_past_form3,B365H,B365D,B365A
Aston Villa,Southampton,17.0,18.0,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.5882352941176471,0.5882352941176471,4.705882352941177,4.176470588235294,0.8990384615384616,0.8388157894736843,1.025219298245614,0.9807692307692308,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.4,3.6,2.8
Bournemouth,Burnley,14.0,12.0,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.17647058823529413,0.47058823529411764,0.47058823529411764,3.588235294117647,3.823529411764706,0.7355769230769231,0.8388157894736843,1.118421052631579,1.3076923076923077,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.4,3.4,2.9
Brighton,Sheffield United,13.0,7.0,0.29411764705882354,0.35294117647058826,0.29411764705882354,0.4117647058823529,0.4117647058823529,0.23529411764705882,4.176470588235294,3.588235294117647,0.9807692307692308,0.9320175438596492,0.9320175438596492,0.5721153846153847,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.2,3.25,3.5
Newcastle,Crystal Palace,11.0,9.0,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.35294117647058826,3.411764705882353,3.235294117647059,0.7355769230769231,0.7456140350877194,0.6524122807017544,0.8990384615384616,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.37,3.1,3.25
Norwich,Wolves,19.0,8.0,0.17647058823529413,0.29411764705882354,0.17647058823529413,0.5294117647058824,0.6470588235294118,0.17647058823529413,3.8823529411764706,4.0588235294117645,1.0625,1.025219298245614,1.8640350877192984,0.7355769230769231,2.0,1.0,0.0,2.0,0.0,1.0,2.0,3.75,3.8,1.9
Man City,Leicester,3.0,2.0,0.6470588235294118,0.7058823529411765,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.11764705882352941,7.0,5.352941176470588,1.7980769230769231,1.9572368421052633,0.7456140350877194,0.4903846153846154,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.36,5.25,7.5
Watford,Man United,20.0,6.0,0.058823529411764705,0.35294117647058826,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.23529411764705882,3.0588235294117645,5.529411764705882,0.3269230769230769,0.9320175438596492,1.2116228070175439,0.8990384615384616,0.0,2.0,1.0,2.0,1.0,0.0,2.0,4.33,4.0,1.75
Tottenham,Chelsea,5.0,4.0,0.4117647058823529,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.35294117647058826,4.529411764705882,6.235294117647059,1.5528846153846154,1.8640350877192984,0.6524122807017544,1.389423076923077,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.37,3.75,2.75
Tottenham,Brighton,5.0,13.0,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.4117647058823529,4.529411764705882,4.176470588235294,1.5528846153846154,0.7456140350877194,0.6524122807017544,1.0897435897435899,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.53,4.33,6.0
Aston Villa,Norwich,18.0,19.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6111111111111112,0.6666666666666666,4.777777777777778,4.055555555555555,0.8888888888888888,0.4184100418410042,1.1715481171548119,1.1111111111111112,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.1,3.75,3.3
Bournemouth,Arsenal,14.0,11.0,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.5,0.2777777777777778,3.388888888888889,4.222222222222222,0.6666666666666666,0.8368200836820084,1.0878661087866108,0.8888888888888888,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,3.9,1.95
Chelsea,Southampton,4.0,17.0,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5555555555555556,6.055555555555555,4.388888888888889,0.8148148148148149,1.00418410041841,0.6694560669456067,0.9629629629629629,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.33,5.25,9.0
Crystal Palace,West Ham,12.0,15.0,0.3333333333333333,0.29411764705882354,0.2777777777777778,0.23529411764705882,0.3888888888888889,0.47058823529411764,3.2777777777777777,4.588235294117647,0.5185185185185185,0.6694560669456067,0.6694560669456067,0.8148148148148149,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.3,3.4,3.1
Everton,Burnley,16.0,10.0,0.2777777777777778,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.5,0.4444444444444444,4.333333333333333,3.6666666666666665,0.8148148148148149,0.8368200836820084,0.9205020920502093,1.1851851851851851,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.7,3.75,5.0
Sheffield United,Watford,6.0,20.0,0.3888888888888889,0.1111111111111111,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.5555555555555556,3.5,3.0555555555555554,0.8148148148148149,0.4184100418410042,0.7531380753138076,1.4074074074074074,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.83,3.6,4.33
Man United,Newcastle,8.0,9.0,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.3888888888888889,5.666666666666667,3.388888888888889,1.1851851851851851,0.6694560669456067,0.7531380753138076,1.2592592592592593,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.33,5.25,9.0
Leicester,Liverpool,2.0,1.0,0.6666666666666666,0.9411764705882353,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.0,5.166666666666667,6.352941176470588,1.4074074074074074,1.5062761506276152,0.4184100418410042,0.4166666666666667,0.0,2.0,1.0,0.0,2.0,0.0,2.0,3.4,3.75,2.05
Wolves,Man City,7.0,3.0,0.3333333333333333,0.6666666666666666,0.5,0.1111111111111111,0.16666666666666666,0.2222222222222222,4.055555555555555,7.277777777777778,0.9629629629629629,2.092050209205021,1.00418410041841,0.8148148148148149,2.0,0.0,0.0,1.0,2.0,0.0,0.0,8.5,5.0,1.36
Brighton,Bournemouth,13.0,14.0,0.2631578947368421,0.2777777777777778,0.2631578947368421,0.2222222222222222,0.47368421052631576,0.5,4.105263157894737,3.388888888888889,0.8888888888888888,0.8368200836820084,0.9205020920502093,0.8888888888888888,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.75,3.9,4.33
Newcastle,Everton,10.0,14.0,0.3684210526315789,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.47368421052631576,3.3157894736842106,4.368421052631579,0.7407407407407408,0.7569721115537847,0.5887560867640549,1.3333333333333333,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.6,3.4,2.05
Southampton,Crystal Palace,15.0,9.0,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.5263157894736842,0.3684210526315789,4.315789473684211,3.3157894736842106,0.6666666666666666,0.6728640991589198,2.018592297476759,0.8888888888888888,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.95,3.6,3.8
Watford,Aston Villa,19.0,18.0,0.10526315789473684,0.2631578947368421,0.3684210526315789,0.15789473684210525,0.5263157894736842,0.5789473684210527,3.0,4.631578947368421,0.4444444444444444,1.0092961487383796,1.0934041611332448,1.4074074074074074,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.95,3.8,3.6
Norwich,Tottenham,20.0,6.0,0.15789473684210525,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.6842105263157895,0.3157894736842105,4.157894736842105,4.368421052631579,1.037037037037037,1.0934041611332448,1.8503762726870296,1.2592592592592593,0.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,1.66
West Ham,Leicester,17.0,2.0,0.2777777777777778,0.631578947368421,0.2222222222222222,0.15789473684210525,0.5,0.21052631578947367,4.444444444444445,4.894736842105263,0.9166666666666666,1.8503762726870296,1.6085657370517927,0.6666666666666666,1.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,3.9,1.83
Burnley,Man United,12.0,8.0,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.47368421052631576,0.2631578947368421,3.473684210526316,5.894736842105263,0.9629629629629629,0.8410801239486498,1.0934041611332448,0.9629629629629629,1.0,2.0,0.0,2.0,2.0,2.0,1.0,4.33,3.75,1.8
Arsenal,Chelsea,11.0,4.0,0.2631578947368421,0.5263157894736842,0.47368421052631576,0.10526315789473684,0.2631578947368421,0.3684210526315789,4.105263157894737,5.894736842105263,1.037037037037037,1.8503762726870296,1.2616201859229748,1.2592592592592593,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.87,3.75,2.3
Liverpool,Wolves,1.0,5.0,0.9444444444444444,0.3684210526315789,0.05555555555555555,0.47368421052631576,0.0,0.15789473684210525,6.333333333333333,4.2631578947368425,1.9259259259259258,1.0934041611332448,0.7569721115537847,0.7407407407407408,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.25,5.75,12.0
Man City,Sheffield United,3.0,7.0,0.631578947368421,0.3684210526315789,0.10526315789473684,0.42105263157894735,0.2631578947368421,0.21052631578947367,7.052631578947368,3.526315789473684,1.8518518518518519,0.9251881363435148,0.7569721115537847,0.5185185185185185,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.16,7.5,16.0
Brighton,Chelsea,13.0,4.0,0.3,0.5263157894736842,0.25,0.10526315789473684,0.45,0.3684210526315789,4.2,5.894736842105263,0.9333333333333332,1.8503762726870296,0.8326693227091634,1.2592592592592593,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.6,3.6,1.95
Burnley,Aston Villa,14.0,18.0,0.35,0.25,0.15,0.15,0.5,0.6,3.35,4.5,0.8724832214765101,0.9125475285171103,1.1406844106463878,1.476510067114094,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.75,3.8,4.33
Newcastle,Leicester,11.0,2.0,0.35,0.65,0.2,0.15,0.45,0.2,3.4,5.05,0.738255033557047,1.8250950570342206,0.6844106463878328,0.6711409395973155,0.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,3.8,1.66
Southampton,Tottenham,15.0,6.0,0.3,0.4,0.2,0.3,0.5,0.3,4.35,4.5,0.6711409395973155,1.1406844106463878,1.9011406844106464,1.2751677852348993,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.3,3.5,2.1
Watford,Wolves,19.0,7.0,0.15,0.35,0.35,0.45,0.5,0.2,3.15,4.15,0.6040268456375839,0.9885931558935362,0.9885931558935362,0.738255033557047,0.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,3.4,2.3
Man City,Everton,3.0,10.0,0.65,0.35,0.1,0.2,0.25,0.45,6.9,4.6,1.8120805369127517,0.8365019011406846,0.6844106463878328,1.2751677852348993,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.25,6.5,10.0
Norwich,Crystal Palace,20.0,9.0,0.15,0.35,0.2,0.3,0.65,0.35,4.05,3.25,1.0738255033557047,0.6844106463878328,1.8250950570342206,0.8724832214765101,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.5,3.4,2.75
West Ham,Bournemouth,17.0,16.0,0.2631578947368421,0.25,0.21052631578947367,0.25,0.5263157894736842,0.5,4.421052631578948,3.35,0.8948545861297539,0.7604562737642586,1.6054076890578792,0.9395973154362416,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.9,3.75,3.8
Arsenal,Man United,12.0,5.0,0.25,0.4,0.45,0.35,0.3,0.25,4.0,5.85,1.0067114093959733,0.9125475285171103,1.2927756653992395,0.8724832214765101,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.55,3.6,2.62
Liverpool,Sheffield United,1.0,8.0,0.9473684210526315,0.35,0.05263157894736842,0.4,0.0,0.25,6.157894736842105,3.35,1.8120805369127517,0.8365019011406846,0.6844106463878328,0.6040268456375839,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.2,6.5,13.0
Sheffield United,West Ham,8.0,17.0,0.35,0.2631578947368421,0.4,0.21052631578947367,0.25,0.5263157894736842,3.35,4.421052631578948,0.8053691275167785,0.6844106463878328,0.7604562737642586,0.8724832214765101,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.95,3.4,4.0
Crystal Palace,Arsenal,9.0,10.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.2857142857142857,3.238095238095238,4.0,0.6019108280254777,0.8523985239852399,0.6974169741697417,0.8694267515923567,1.0,1.0,1.0,2.0,2.0,0.0,1.0,4.1,3.9,1.8
Chelsea,Burnley,4.0,15.0,0.5238095238095238,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.5238095238095238,5.761904761904762,3.238095238095238,0.7356687898089173,0.7749077490774907,0.7749077490774907,1.1369426751592355,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.28,5.5,11.0
Everton,Brighton,11.0,14.0,0.3333333333333333,0.2857142857142857,0.19047619047619047,0.2857142857142857,0.47619047619047616,0.42857142857142855,4.476190476190476,4.238095238095238,0.8025477707006369,0.7749077490774907,0.8523985239852399,1.1369426751592355,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.85,3.8,4.0
Leicester,Southampton,2.0,13.0,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.47619047619047616,5.285714285714286,4.285714285714286,1.270700636942675,1.084870848708487,0.6974169741697417,0.8694267515923567,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.6,4.0,5.5
Man United,Norwich,6.0,20.0,0.38095238095238093,0.14285714285714285,0.3333333333333333,0.23809523809523808,0.2857142857142857,0.6190476190476191,5.761904761904762,4.0476190476190474,1.3375796178343948,0.38745387453874536,0.7749077490774907,1.070063694267516,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.33,5.25,8.5
Wolves,Newcastle,8.0,12.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.47619047619047616,4.142857142857143,3.3333333333333335,1.070063694267516,0.6974169741697417,1.084870848708487,1.4044585987261147,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.44,4.5,7.5
Tottenham,Liverpool,7.0,1.0,0.38095238095238093,0.95,0.2857142857142857,0.05,0.3333333333333333,0.0,4.523809523809524,6.2,1.4044585987261147,1.7220172201722017,0.7749077490774907,0.3715498938428875,0.0,2.0,1.0,2.0,2.0,2.0,0.0,4.5,4.33,1.66
Bournemouth,Watford,18.0,19.0,0.23809523809523808,0.19047619047619047,0.23809523809523808,0.3333333333333333,0.5238095238095238,0.47619047619047616,3.2857142857142856,3.142857142857143,0.6687898089171974,0.46494464944649444,1.084870848708487,1.3375796178343948,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.6,3.3,2.7
Aston Villa,Man City,17.0,3.0,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.09523809523809523,0.5714285714285714,0.23809523809523808,4.571428571428571,6.904761904761905,0.8694267515923567,2.092250922509225,1.084870848708487,0.9363057324840763,0.0,0.0,2.0,2.0,2.0,2.0,2.0,13.0,8.5,1.16
Watford,Tottenham,19.0,7.0,0.19047619047619047,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.47619047619047616,0.3333333333333333,3.142857142857143,4.523809523809524,0.6687898089171974,1.056692385105669,0.9862462260986246,1.2159814707585408,1.0,0.0,2.0,2.0,0.0,2.0,1.0,3.25,3.5,2.2
Arsenal,Sheffield United,10.0,6.0,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727,4.0,3.272727272727273,1.0429447852760736,0.7719298245614036,1.1929824561403508,0.6748466257668712,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.83,3.6,4.33
Brighton,Aston Villa,14.0,18.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.45454545454545453,0.5909090909090909,4.136363636363637,4.409090909090909,0.920245398773006,0.9824561403508772,0.8421052631578947,1.411042944785276,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.66,4.0,5.0
Man City,Crystal Palace,2.0,9.0,0.6818181818181818,0.3181818181818182,0.09090909090909091,0.36363636363636365,0.22727272727272727,0.3181818181818182,7.136363636363637,3.227272727272727,1.7791411042944782,0.7017543859649122,0.7017543859649122,0.8588957055214723,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.1,11.0,19.0
Norwich,Bournemouth,20.0,19.0,0.13636363636363635,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.6363636363636364,0.5454545454545454,4.0,3.1818181818181817,1.0429447852760736,0.7017543859649122,1.7543859649122808,1.1042944785276074,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.2,3.5,3.25
Southampton,Wolves,12.0,8.0,0.36363636363636365,0.3181818181818182,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.22727272727272727,4.545454545454546,4.136363636363637,0.6748466257668712,0.9824561403508772,1.7543859649122808,0.7975460122699386,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.4,3.4,3.0
West Ham,Everton,17.0,11.0,0.2857142857142857,0.36363636363636365,0.19047619047619047,0.18181818181818182,0.5238095238095238,0.45454545454545453,4.428571428571429,4.545454545454546,1.0797546012269938,0.8421052631578947,1.4666666666666666,1.2883435582822085,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.9,3.5,2.37
Newcastle,Chelsea,13.0,4.0,0.3181818181818182,0.5454545454545454,0.22727272727272727,0.13636363636363635,0.45454545454545453,0.3181818181818182,3.227272727272727,5.863636363636363,0.6748466257668712,1.7543859649122808,0.8421052631578947,1.165644171779141,0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,4.5,1.5
Burnley,Leicester,15.0,3.0,0.3181818181818182,0.6363636363636364,0.13636363636363635,0.13636363636363635,0.5454545454545454,0.22727272727272727,3.1818181818181817,5.2727272727272725,0.8588957055214723,1.8947368421052633,1.1929824561403508,0.6134969325153373,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.33,3.75,1.83
Liverpool,Man United,1.0,5.0,0.9523809523809523,0.4090909090909091,0.047619047619047616,0.3181818181818182,0.0,0.2727272727272727,6.238095238095238,5.7727272727272725,1.7791411042944782,0.8421052631578947,0.6315789473684211,0.920245398773006,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.36,5.25,8.0
Aston Villa,Watford,18.0,16.0,0.2727272727272727,0.21739130434782608,0.13636363636363635,0.34782608695652173,0.5909090909090909,0.43478260869565216,4.409090909090909,3.217391304347826,0.8588957055214723,0.6315789473684211,1.4035087719298245,1.2269938650306746,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.8,3.5,2.45
Bournemouth,Brighton,19.0,15.0,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.30434782608695654,0.5652173913043478,0.43478260869565216,3.1739130434782608,4.043478260869565,0.613169821380965,0.7087827426810478,1.2049306625577811,1.103705678485737,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.87,3.4,2.45
Crystal Palace,Southampton,9.0,13.0,0.30434782608695654,0.34782608695652173,0.391304347826087,0.17391304347826086,0.30434782608695654,0.4782608695652174,3.217391304347826,4.565217391304348,0.613169821380965,1.1340523882896765,0.7087827426810478,0.858437749933351,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.7,3.25,2.7
Everton,Newcastle,11.0,12.0,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.21739130434782608,0.43478260869565216,0.43478260869565216,4.478260869565218,3.1739130434782608,0.7971207677952545,0.7087827426810478,0.7796610169491526,1.348973607038123,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.55,4.1,6.0
Sheffield United,Man City,7.0,2.0,0.34782608695652173,0.6521739130434783,0.391304347826087,0.13043478260869565,0.2608695652173913,0.21739130434782608,3.3043478260869565,7.086956521739131,0.7971207677952545,2.3389830508474576,0.7087827426810478,0.9197547320714475,0.0,1.0,2.0,2.0,1.0,0.0,2.0,7.0,5.0,1.4
Chelsea,Arsenal,4.0,10.0,0.5217391304347826,0.2608695652173913,0.13043478260869565,0.4782608695652174,0.34782608695652173,0.2608695652173913,5.782608695652174,4.0,0.858437749933351,0.8505392912172574,0.7087827426810478,0.858437749933351,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.72,3.9,4.5
Leicester,West Ham,3.0,17.0,0.6086956521739131,0.2727272727272727,0.13043478260869565,0.22727272727272727,0.2608695652173913,0.5,5.391304347826087,4.5,1.22633964276193,0.637904468412943,0.7796610169491526,0.858437749933351,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.53,4.33,6.0
Tottenham,Norwich,8.0,20.0,0.34782608695652173,0.17391304347826086,0.30434782608695654,0.21739130434782608,0.34782608695652173,0.6086956521739131,4.521739130434782,4.043478260869565,1.2876566249000265,0.3543913713405239,0.7796610169491526,1.22633964276193,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.4,5.0,7.5
Man United,Burnley,5.0,14.0,0.391304347826087,0.34782608695652173,0.30434782608695654,0.13043478260869565,0.30434782608695654,0.5217391304347826,5.695652173913044,3.260869565217391,1.471607571314316,0.7087827426810478,0.7087827426810478,1.22633964276193,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.36,4.75,9.0
Wolves,Liverpool,6.0,1.0,0.34782608695652173,0.9545454545454546,0.43478260869565216,0.045454545454545456,0.21739130434782608,0.0,4.130434782608695,6.181818181818182,1.0423886963476405,1.6372881355932205,1.0631741140215716,0.33724340175953077,0.0,0.0,1.0,2.0,2.0,0.0,2.0,5.75,3.8,1.61
West Ham,Liverpool,17.0,1.0,0.2727272727272727,0.9545454545454546,0.22727272727272727,0.045454545454545456,0.5,0.0,4.5,6.181818181818182,1.0423886963476405,1.6372881355932205,1.4175654853620956,0.33724340175953077,1.0,2.0,1.0,2.0,0.0,2.0,0.0,8.5,5.5,1.33
Leicester,Chelsea,3.0,4.0,0.625,0.5,0.125,0.16666666666666666,0.25,0.3333333333333333,5.5,5.875,1.352112676056338,1.6077170418006432,0.7717041800643086,1.1267605633802817,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.5,3.6,2.7
Bournemouth,Aston Villa,18.0,16.0,0.25,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.5416666666666666,0.5416666666666666,3.1666666666666665,4.375,0.732394366197183,0.9646302250803858,1.157556270096463,1.352112676056338,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.1,3.6,3.3
Crystal Palace,Sheffield United,11.0,8.0,0.2916666666666667,0.3333333333333333,0.375,0.375,0.3333333333333333,0.2916666666666667,3.0833333333333335,3.2083333333333335,0.5633802816901409,0.7717041800643086,0.7717041800643086,0.676056338028169,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.1,3.1,2.5
Liverpool,Southampton,1.0,9.0,0.9583333333333334,0.375,0.041666666666666664,0.16666666666666666,0.0,0.4583333333333333,6.125,4.625,1.7464788732394367,1.157556270096463,0.5787781350482315,0.7887323943661972,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.25,6.0,12.0
Newcastle,Norwich,14.0,20.0,0.3333333333333333,0.16666666666666666,0.25,0.20833333333333334,0.4166666666666667,0.625,3.125,3.9583333333333335,0.676056338028169,0.3858520900321543,0.7717041800643086,1.2394366197183098,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.2,3.4,3.3
Watford,Everton,19.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.4583333333333333,0.4166666666666667,3.1666666666666665,4.625,0.6197183098591549,0.8360128617363343,0.9003215434083601,1.2394366197183098,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.75,3.3,2.62
West Ham,Brighton,17.0,15.0,0.25,0.25,0.20833333333333334,0.2916666666666667,0.5416666666666666,0.4583333333333333,4.375,4.208333333333333,0.9577464788732395,0.7073954983922829,1.4147909967845658,1.1830985915492958,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.6,3.3,2.75
Man United,Wolves,5.0,7.0,0.375,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.3333333333333333,0.25,5.75,4.083333333333333,1.352112676056338,1.0932475884244373,0.7717041800643086,0.8450704225352113,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.25,3.25,3.4
Burnley,Arsenal,13.0,10.0,0.375,0.25,0.125,0.5,0.5,0.25,3.2083333333333335,3.9166666666666665,0.9014084507042253,0.9003215434083601,1.157556270096463,0.9014084507042253,0.0,0.0,2.0,2.0,1.0,1.0,1.0,3.6,3.6,2.0
Tottenham,Man City,6.0,2.0,0.375,0.6666666666666666,0.2916666666666667,0.125,0.3333333333333333,0.20833333333333334,4.458333333333333,7.0,1.295774647887324,2.1864951768488745,0.7717041800643086,0.8450704225352113,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5.5,4.6,1.53
Everton,Crystal Palace,9.0,14.0,0.36,0.28,0.24,0.36,0.4,0.36,4.64,3.08,0.8445945945945946,0.778816199376947,0.8437175493250259,0.9009009009009009,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.61,3.8,6.0
